,District_Ang Mo Kio,District_Bedok,District_Bishan,District_Bukit Batok,District_Bukit Merah,District_Bukit Panjang,District_Bukit Timah,District_Central,District_Choa Chu Kang,District_Clementi,District_Geylang,District_Hougang,District_Jurong East,District_Jurong West,District_Kallang/ Whampoa,District_Marine Parade,District_Pasir Ris,District_Punggol,District_Queenstown,District_Sembawang,District_Sengkang,District_Serangoon,District_Tampines,District_Toa Payoh,District_Woodlands,District_Yishun,RoomType_Executive,RoomType_Room3,RoomType_Room4,RoomType_Room5,GDP In Chained (2015) Dollars,Total Unemployment Rate,Total Demand,Total Domestic Demand,Government Securities - 2-Year Bond Yield
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6301611690996425,0.5,0.41159420289855075,0.45652173913043476,0.045627376425855515
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2969830250469143,0.11538461538461542,0.6231884057971016,0.3826086956521739,0.6856780733840304
1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7820062001560366,0.11538461538461542,0.6,0.5869565217391304,0.02408111520912548
2791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5282892050230479,0.42307692307692313,0.4753623188405797,0.5978260869565217,0.37262357414448666
10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.11538461538461542,0.263768115942029,0.5717391304347826,1.0000000000000002
3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3648049779212794,0.15384615384615374,0.5246376811594203,0.6869565217391305,0.5095057034220533
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4801069058170555,0.15384615384615374,0.5594202898550724,0.5347826086956522,0.37896070988593167
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5809968872102318,0.11538461538461542,0.4260869565217391,0.7717391304347826,0.06844106463878327
1046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
3114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4761027045836981,0.42307692307692313,0.5246376811594203,0.48043478260869565,0.27629911292775666
3007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8711552915042606,0.42307692307692313,0.46956521739130436,0.45869565217391306,0.30671736387832704
1891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.660453269223741,0.23076923076923084,0.5710144927536231,0.532608695652174,0.03548795931558936
2953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5080012521073698,0.038461538461538436,0.5507246376811594,0.5195652173913043,0.3054499365019012
3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4151546304932636,0.11538461538461542,0.42898550724637685,0.6391304347826087,0.3485424589353613
2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5792426657175225,0.42307692307692313,0.4579710144927536,0.4934782608695652,0.12674271216730038
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7344483656661989,0.653846153846154,0.28405797101449276,0.23695652173913043,0.12547528517110268
180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9590459196077155,0.42307692307692313,0.45217391304347826,0.6347826086956522,0.7769328262357414
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8941254236587912,0.3846153846153846,0.7275362318840579,0.7347826086956522,0.3700887197718631
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6172078959034797,0.038461538461538436,0.48695652173913045,0.4956521739130435,0.09632446121673005
2549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5271642151527236,0.07692307692307687,0.45217391304347826,0.28695652173913044,0.14068441064638787
1057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9590459196077155,0.42307692307692313,0.45217391304347826,0.6347826086956522,0.7769328262357414
3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3188281673311204,0.4615384615384617,0.5420289855072464,0.5108695652173914,0.6603295311787073
400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8941254236587912,0.3846153846153846,0.7275362318840579,0.7347826086956522,0.3700887197718631
2843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4801069058170555,0.15384615384615374,0.5594202898550724,0.5347826086956522,0.37896070988593167
2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5792426657175225,0.42307692307692313,0.4579710144927536,0.4934782608695652,0.12674271216730038
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.744400076906087,0.15384615384615374,0.6231884057971016,0.5391304347826087,0.03675538669201521
477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8705228819443893,0.7307692307692308,0.9739130434782608,1.0,0.41825095057034223
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9565623614617875,0.23076923076923084,0.6869565217391305,0.5934782608695652,0.3675538657794677
3013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8395967832916758,0.1923076923076923,0.463768115942029,0.4782608695652174,0.1546261091254753
836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5799100325897488,0.8846153846153846,0.08115942028985507,0.0,0.13054499353612167
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8074980257063362,0.5769230769230771,0.3739130434782609,0.508695652173913,0.09505703422053233
1060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8283087493385917,0.5,0.33913043478260874,0.33695652173913043,0.18757921406844105
1050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8941254236587912,0.3846153846153846,0.7275362318840579,0.7347826086956522,0.3700887197718631
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7344483656661989,0.653846153846154,0.28405797101449276,0.23695652173913043,0.12547528517110268
1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7404610233912088,0.15384615384615374,0.6173913043478261,0.6673913043478261,0.0063371357414448715
1218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7732462154736954,0.1923076923076923,0.4,0.5608695652173913,0.10646387832699622
2521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5271642151527236,0.07692307692307687,0.45217391304347826,0.28695652173913044,0.14068441064638787
3083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4761027045836981,0.42307692307692313,0.5246376811594203,0.48043478260869565,0.27629911292775666
4465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09076507256025756,0.15384615384615374,0.6202898550724638,0.8282608695652174,0.08491761711026619
4150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12426212263978553,0.23076923076923084,0.46956521739130436,0.3978260869565218,0.371356147148289
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6478702257447893,0.11538461538461542,0.39420289855072466,0.4652173913043478,0.021546261216730048
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5282892050230479,0.42307692307692313,0.4753623188405797,0.5978260869565217,0.37262357414448666
3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3605147623141105,0.11538461538461542,0.5565217391304348,0.6760869565217391,0.575411913688213
1876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.660453269223741,0.23076923076923084,0.5710144927536231,0.532608695652174,0.03548795931558936
4656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08686415429522087,0.038461538461538436,0.6840579710144927,0.9369565217391305,0.45247148288973393
4540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07550779468617064,0.5,0.663768115942029,0.7891304347826087,0.09885931558935362
676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8283087493385917,0.5,0.33913043478260874,0.33695652173913043,0.18757921406844105
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7995468261143834,0.15384615384615374,0.5478260869565218,0.5,0.10266159695817492
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5940756889371228,0.07692307692307687,0.5420289855072464,0.6086956521739131,0.08871989847908748
4164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12426212263978553,0.23076923076923084,0.46956521739130436,0.3978260869565218,0.371356147148289
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9507387910172418,0.1923076923076923,0.35942028985507246,0.5239130434782608,0.6742712292775666
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9507387910172418,0.1923076923076923,0.35942028985507246,0.5239130434782608,0.6742712292775666
4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.061686944556113454,1.0,0.10434782608695653,0.32608695652173914,0.030418250950570352
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09217289886690638,0.11538461538461542,0.7565217391304349,0.8760869565217391,0.2648922688212928
3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3188281673311204,0.4615384615384617,0.5420289855072464,0.5108695652173914,0.6603295311787073
4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12426212263978553,0.23076923076923084,0.46956521739130436,0.3978260869565218,0.371356147148289
2551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5271642151527236,0.07692307692307687,0.45217391304347826,0.28695652173913044,0.14068441064638787
3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2508632072698498,0.11538461538461542,0.7652173913043478,0.4934782608695652,0.6299112802281369
1061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
2558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5271642151527236,0.07692307692307687,0.45217391304347826,0.28695652173913044,0.14068441064638787
3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3605147623141105,0.11538461538461542,0.5565217391304348,0.6760869565217391,0.575411913688213
2447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5792426657175225,0.42307692307692313,0.4579710144927536,0.4934782608695652,0.12674271216730038
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7809447690354483,0.4615384615384617,0.6057971014492753,0.508695652173913,0.0
3624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35579393617748134,0.11538461538461542,0.5681159420289855,0.6152173913043478,0.6730038022813688
4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.046094394277170325,0.34615384615384615,0.336231884057971,0.55,0.0899873258555133
3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5799100325897488,0.8846153846153846,0.08115942028985507,0.0,0.13054499353612167
3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4761027045836981,0.42307692307692313,0.5246376811594203,0.48043478260869565,0.27629911292775666
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5282892050230479,0.42307692307692313,0.4753623188405797,0.5978260869565217,0.37262357414448666
988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8395967832916758,0.1923076923076923,0.463768115942029,0.4782608695652174,0.1546261091254753
4548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07550779468617064,0.5,0.663768115942029,0.7891304347826087,0.09885931558935362
3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2969830250469143,0.11538461538461542,0.6231884057971016,0.3826086956521739,0.6856780733840304
914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7968281005944331,0.2692307692307693,0.5449275362318841,0.4717391304347826,0.15335868174904946
3630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35579393617748134,0.11538461538461542,0.5681159420289855,0.6152173913043478,0.6730038022813688
2780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5282892050230479,0.42307692307692313,0.4753623188405797,0.5978260869565217,0.37262357414448666
4543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07550779468617064,0.5,0.663768115942029,0.7891304347826087,0.09885931558935362
4410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046094394277170325,0.34615384615384615,0.336231884057971,0.55,0.0899873258555133
4668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08686415429522087,0.038461538461538436,0.6840579710144927,0.9369565217391305,0.45247148288973393
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7732462154736954,0.1923076923076923,0.4,0.5608695652173913,0.10646387832699622
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6939042392097106,0.5384615384615385,0.5565217391304348,0.6282608695652174,0.021546261216730048
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5799100325897488,0.8846153846153846,0.08115942028985507,0.0,0.13054499353612167
3020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.5769230769230771,0.0,0.3717391304347826,0.03548795931558936
4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5769230769230771,0.0,0.3717391304347826,0.03548795931558936
4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1795995480972894,0.23076923076923084,0.9565217391304348,0.9869565217391305,0.5221799745247149
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9744509715749379,0.1923076923076923,0.47246376811594204,0.532608695652174,0.8263624840304183
4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1795995480972894,0.23076923076923084,0.9565217391304348,0.9869565217391305,0.5221799745247149
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2969830250469143,0.11538461538461542,0.6231884057971016,0.3826086956521739,0.6856780733840304
4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.12426212263978553,0.23076923076923084,0.46956521739130436,0.3978260869565218,0.371356147148289
2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5271642151527236,0.07692307692307687,0.45217391304347826,0.28695652173913044,0.14068441064638787
3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3648049779212794,0.15384615384615374,0.5246376811594203,0.6869565217391305,0.5095057034220533
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.660453269223741,0.23076923076923084,0.5710144927536231,0.532608695652174,0.03548795931558936
4352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5769230769230771,0.0,0.3717391304347826,0.03548795931558936
645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8283087493385917,0.5,0.33913043478260874,0.33695652173913043,0.18757921406844105
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7009958067114863,0.15384615384615374,0.48405797101449277,0.6891304347826087,0.022813688212927757
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8124937434355728,0.15384615384615374,0.4405797101449275,0.44565217391304346,0.10646387832699622
4279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.061686944556113454,1.0,0.10434782608695653,0.32608695652173914,0.030418250950570352
4459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09076507256025756,0.15384615384615374,0.6202898550724638,0.8282608695652174,0.08491761711026619
1473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7809447690354483,0.4615384615384617,0.6057971014492753,0.508695652173913,0.0
4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.08686415429522087,0.038461538461538436,0.6840579710144927,0.9369565217391305,0.45247148288973393
3183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4151546304932636,0.11538461538461542,0.42898550724637685,0.6391304347826087,0.3485424589353613
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8705228819443893,0.7307692307692308,0.9739130434782608,1.0,0.41825095057034223
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6478702257447893,0.11538461538461542,0.39420289855072466,0.4652173913043478,0.021546261216730048
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8124937434355728,0.15384615384615374,0.4405797101449275,0.44565217391304346,0.10646387832699622
508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8705228819443893,0.7307692307692308,0.9739130434782608,1.0,0.41825095057034223
1063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8175291853833941,0.1923076923076923,0.3739130434782609,0.5043478260869565,0.1051964513307985
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7995468261143834,0.15384615384615374,0.5478260869565218,0.5,0.10266159695817492
2617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5805472090558506,0.038461538461538436,0.48405797101449277,0.5217391304347826,0.33460076045627385
4205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12462440751327986,0.5384615384615385,0.25507246376811593,0.5347826086956522,0.05323193916349811
182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9590459196077155,0.42307692307692313,0.45217391304347826,0.6347826086956522,0.7769328262357414
3097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4761027045836981,0.42307692307692313,0.5246376811594203,0.48043478260869565,0.27629911292775666
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6301611690996425,0.5,0.41159420289855075,0.45652173913043476,0.045627376425855515
2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.534246248842039,0.07692307692307687,0.3826086956521739,0.4,0.311787072243346
3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.35579393617748134,0.11538461538461542,0.5681159420289855,0.6152173913043478,0.6730038022813688
4090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1795995480972894,0.23076923076923084,0.9565217391304348,0.9869565217391305,0.5221799745247149
830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5799100325897488,0.8846153846153846,0.08115942028985507,0.0,0.13054499353612167
3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
3019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47652378130069795,0.038461538461538436,0.6869565217391305,0.6521739130434783,0.3269961977186312
4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2785192082486545,0.5,1.0,0.9065217391304348,0.5690747783269963
1404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7995468261143834,0.15384615384615374,0.5478260869565218,0.5,0.10266159695817492
681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8283087493385917,0.5,0.33913043478260874,0.33695652173913043,0.18757921406844105
808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5799100325897488,0.8846153846153846,0.08115942028985507,0.0,0.13054499353612167
506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8705228819443893,0.7307692307692308,0.9739130434782608,1.0,0.41825095057034223
2716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.534246248842039,0.07692307692307687,0.3826086956521739,0.4,0.311787072243346
